Datetime,F10.7,SSN,F15,xray_flux
2007-09-16,67.8,0,52.0,5.3228577e-09
2007-09-17,67.6,0,52.0,5.3228577e-09
2007-09-18,67.1,0,52.0,5.3228577e-09
2007-09-19,67.4,0,52.0,5.3228577e-09
2007-09-20,67.4,0,52.0,5.3228577e-09
2007-09-21,67.4,0,52.0,5.3228577e-09
2007-09-22,67.2,0,52.0,5.3228577e-09
2007-09-23,66.8,0,52.0,5.3228577e-09
2007-09-24,66.5,0,52.0,5.3228577e-09
2007-09-25,66.6,0,52.0,5.3228577e-09
2007-09-26,66.8,0,52.0,5.3228577e-09
2007-09-27,67.4,0,52.0,5.3228577e-09
2007-09-28,67.4,15,53.0,5.3228577e-09
2007-09-29,67.8,15,52.0,5.3228577e-09
2007-09-30,67.50120990696428,15,53.0,5.3228577e-09
2007-10-01,67.8,0,52.0,5.3228577e-09
2007-10-02,66.5,0,53.0,5.3228577e-09
2007-10-03,67.3,0,52.0,5.3228577e-09
2007-10-04,67.4,0,53.0,5.3228577e-09
2007-10-05,67.8,0,52.0,5.3228577e-09
2007-10-06,68.9,19,54.0,5.3228577e-09
2007-10-07,68.1,16,54.0,5.3228577e-09
2007-10-08,67.9,12,54.0,5.3228577e-09
2007-10-09,68.6,0,54.0,5.3228577e-09
2007-10-10,67.9,0,54.0,5.3228577e-09
2007-10-11,68.6,0,54.0,5.3228577e-09
2007-10-12,68.3,0,55.0,5.3228577e-09
2007-10-13,67.3,0,54.0,5.3228577e-09
2007-10-14,66.7,0,53.0,5.3228577e-09
2007-10-15,66.8,0,51.0,5.3228577e-09
2007-10-16,66.7,0,52.0,5.3228577e-09
2007-10-17,67.0,0,53.0,5.3228577e-09
2007-10-18,67.7,0,52.0,5.3228577e-09
2007-10-19,66.8,0,53.0,5.3228577e-09
2007-10-20,66.3,0,53.0,5.3228577e-09
2007-10-21,66.6,0,53.0,5.3228577e-09
2007-10-22,66.0,0,52.0,5.3228577e-09
2007-10-23,66.4,0,52.0,5.3228577e-09
2007-10-24,66.8,0,52.0,5.3228577e-09
2007-10-25,66.3,0,54.0,5.3228577e-09
2007-10-26,66.7,0,53.0,5.3228577e-09
2007-10-27,66.2,0,53.0,5.3228577e-09
2007-10-28,66.6,0,53.0,5.3228577e-09
2007-10-29,66.2,0,54.0,5.3228577e-09
2007-10-30,66.3,0,54.0,5.3228577e-09
2007-10-31,66.1,0,53.0,5.3228577e-09
2007-11-01,66.3,0,53.0,5.3228577e-09
2007-11-02,66.8,0,53.0,5.3228577e-09
2007-11-03,66.5,0,54.0,5.3228577e-09
2007-11-04,66.5,0,53.0,5.3228577e-09
2007-11-05,66.2,0,54.0,5.3228577e-09
2007-11-06,67.3,13,53.0,5.3228577e-09
2007-11-07,66.9,0,54.0,5.3228577e-09
2007-11-08,68.4,0,54.0,5.3228577e-09
2007-11-09,68.2,0,53.0,5.3228577e-09
2007-11-10,68.4,0,53.0,5.3228577e-09
2007-11-11,67.7,0,53.0,5.3228577e-09
2007-11-12,68.3,0,52.0,5.3228577e-09
2007-11-13,68.4,0,53.0,5.3228577e-09
2007-11-14,68.9,0,54.0,5.3228577e-09
2007-11-15,67.7,0,53.0,5.3228577e-09
2007-11-16,68.33944375797446,16,51.0,5.3228577e-09
2007-11-17,68.2,15,53.0,5.3228577e-09
2007-11-18,67.2,0,53.0,5.3228577e-09
2007-11-19,67.9,0,52.0,5.3228577e-09
2007-11-20,68.0,0,52.0,5.3228577e-09
2007-11-21,67.4,0,52.0,5.3228577e-09
2007-11-22,68.0,0,52.0,5.3228577e-09
2007-11-23,68.3,0,52.0,5.3228577e-09
2007-11-24,69.5,16,53.0,5.3228577e-09
2007-11-25,68.8,13,54.0,5.3228577e-09
2007-11-26,69.6,12,54.0,5.3228577e-09
2007-11-27,69.6,0,54.0,5.3228577e-09
2007-11-28,69.3,0,54.0,5.3228577e-09
2007-11-29,69.3,0,54.0,5.3228577e-09
2007-11-30,69.2,0,54.0,5.3228577e-09
2007-12-01,69.9,17,55.0,5.3228577e-09
2007-12-02,71.0,15,55.0,5.3228577e-09
2007-12-03,70.5,12,55.0,5.3228577e-09
2007-12-04,71.5,15,55.0,5.3228577e-09
2007-12-05,73.1,14,57.0,1.8364e-08
2007-12-06,75.9,27,58.0,5.5426426e-08
2007-12-07,79.8,26,60.0,5.5573707e-08
2007-12-08,84.4,43,63.0,5.5373782e-08
2007-12-09,86.2,45,68.0,9.7171075e-08
2007-12-10,84.3,41,67.0,1.8602816e-07
2007-12-11,90.5,41,68.0,1.0188036e-07
2007-12-12,91.1,48,70.0,1.481775e-07
2007-12-13,90.9,51,69.0,1.5801207e-07
2007-12-14,89.0,41,69.0,9.2917865e-08
2007-12-15,86.1,38,69.0,1.6447265e-07
2007-12-16,79.1,31,66.0,1.2125443e-07
2007-12-17,76.9,19,61.0,2.1317715e-07
2007-12-18,74.4,12,58.0,3.5523362e-07
2007-12-19,72.1,0,57.0,7.4564284e-08
2007-12-20,70.2,0,56.0,5.3228577e-09
2007-12-21,68.7,0,55.0,5.3228577e-09
2007-12-22,69.1,0,55.0,5.3228577e-09
2007-12-23,69.1,0,55.0,5.3228577e-09
2007-12-24,69.1,0,54.0,5.3228577e-09
2007-12-25,69.7,0,55.0,5.3228577e-09
2007-12-26,70.2,0,56.0,5.3228577e-09
2007-12-27,69.7,0,56.0,5.3228577e-09
2007-12-28,69.5,0,57.0,5.3228577e-09
2007-12-29,70.3,0,56.0,5.3228577e-09
2007-12-30,72.5,0,56.0,5.3228577e-09
2007-12-31,74.2,0,62.0,1.6704587e-07
2008-01-01,76.7,9,60.0,9.300028e-08
2008-01-02,77.0,9,61.0,5.674391e-07
2008-01-03,76.7,9,62.0,1.8886785e-08
2008-01-04,76.4,12,63.0,2.8096073e-08
2008-01-05,77.1,10,63.0,2.9405001e-08
2008-01-06,76.6,14,62.0,1.8761071e-08
2008-01-07,75.2,14,62.0,2.7951288e-08
2008-01-08,73.0,11,60.0,
2008-01-09,74.0,0,59.0,5.3228577e-09
2008-01-10,73.2,10,58.0,5.3228577e-09
2008-01-11,73.5,10,58.0,5.3228577e-09
2008-01-12,73.2,0,58.0,5.3228577e-09
2008-01-13,72.9,0,59.0,5.3228577e-09
2008-01-14,73.1,0,58.0,5.3228577e-09
2008-01-15,71.3,0,57.0,5.3228577e-09
2008-01-16,70.6,0,56.0,
2008-01-17,71.3,0,55.0,
2008-01-18,68.8,0,55.0,
2008-01-19,68.6,0,54.0,
2008-01-20,68.0,0,54.0,
2008-01-21,69.3,0,54.0,
2008-01-22,68.1,0,54.0,
2008-01-23,68.4,0,54.0,
2008-01-24,69.1,0,54.0,
2008-01-25,68.9,0,54.0,
2008-01-26,70.3,0,53.0,
2008-01-27,69.8,0,55.0,
2008-01-28,69.2,0,54.0,
2008-01-29,69.5,0,54.0,
2008-01-30,69.28212693721642,10,55.0,
2008-01-31,69.9,10,56.0,
2008-02-01,69.0,15,56.0,
2008-02-02,69.8,12,56.0,
2008-02-04,69.3,11,55.0,
2008-02-05,68.5,0,54.0,
2008-02-06,69.6,0,53.0,
2008-02-07,68.9,0,54.0,
2008-02-08,69.0,0,54.0,
2008-02-09,70.3,0,54.0,
2008-02-10,70.7,0,54.0,
2008-02-11,70.2,0,55.0,
2008-02-12,70.3,0,55.0,
2008-02-13,68.7,0,53.0,
2008-02-14,68.8,0,53.0,
2008-02-15,68.0,0,53.0,
2008-02-16,68.6,0,53.0,
2008-02-17,69.4,0,53.0,
2008-02-18,69.5,0,54.0,
2008-02-19,70.0,0,54.0,
2008-02-20,69.3,0,54.0,
2008-02-21,70.3,0,53.0,
2008-02-22,70.8,0,54.0,
2008-02-23,70.1,0,55.0,
2008-02-24,69.3,0,54.0,
2008-02-25,69.9,11,53.0,
2008-02-26,69.3,11,53.0,
2008-02-27,69.4,11,53.0,
2008-02-28,68.7,0,53.0,
2008-02-29,68.5,0,53.0,
2008-03-01,67.4,0,52.0,
2008-03-02,68.0,0,51.0,
2008-03-03,67.3,12,52.0,
2008-03-04,67.2,0,51.0,
2008-03-05,68.2,0,52.0,
2008-03-06,69.3,13,53.0,
2008-03-07,69.5,0,53.0,
2008-03-08,68.8,0,53.0,
2008-03-09,68.5,0,53.0,
2008-03-10,69.4,15,54.0,
2008-03-11,69.3,0,54.0,
2008-03-12,68.5,0,53.0,
2008-03-13,68.7,0,53.0,
2008-03-14,69.1,0,53.0,
2008-03-15,68.8,12,53.0,
2008-03-16,69.6,12,53.0,
2008-03-17,69.1,12,54.0,
2008-03-18,69.0,0,53.0,
2008-03-19,68.4,0,53.0,
2008-03-20,67.9,0,51.0,
2008-03-21,67.7,0,51.0,5.3228577e-09
2008-03-22,69.1,0,52.0,5.3228577e-09
2008-03-23,71.5,0,53.0,5.3228577e-09
2008-03-24,79.0,32,56.0,9.993257e-08
2008-03-25,88.2,54,62.0,1.2895187e-07
2008-03-26,81.2,60,65.0,1.0164937e-07
2008-03-27,84.5,59,67.0,7.0840215e-08
2008-03-28,82.6,57,67.0,2.1495416e-07
2008-03-29,82.4,50,64.0,6.168392e-08
2008-03-30,80.4,52,65.0,6.108064e-08
2008-03-31,79.1,42,64.0,6.1141506e-08
2008-04-01,77.7,20,59.0,5.0993503e-08
2008-04-02,75.9,11,60.0,4.1011578e-08
2008-04-03,76.4,11,60.0,4.909743e-08
2008-04-04,73.1,9,58.0,2.0797858e-08
2008-04-05,71.1,0,55.0,1.08051434e-08
2008-04-06,69.5,0,54.0,5.3228577e-09
2008-04-07,69.3,0,53.0,5.3228577e-09
2008-04-08,70.0,0,53.0,5.3228577e-09
2008-04-09,68.2,0,52.0,5.3228577e-09
2008-04-10,68.1,0,51.0,5.3228577e-09
2008-04-11,68.92772306536745,0,51.0,5.3228577e-09
2008-04-12,68.5,0,51.0,5.3228577e-09
2008-04-13,69.7,9,52.0,5.3228577e-09
2008-04-14,69.0,9,52.0,5.3228577e-09
2008-04-15,69.7,0,53.0,5.3228577e-09
2008-04-16,70.0,0,53.0,5.3228577e-09
2008-04-17,69.8,0,53.0,5.3228577e-09
2008-04-18,70.8,0,52.0,5.3228577e-09
2008-04-19,71.7,10,54.0,5.3228577e-09
2008-04-20,71.5,0,54.0,5.3228577e-09
2008-04-21,71.6,0,54.0,5.3228577e-09
2008-04-22,72.1,10,55.0,5.3228577e-09
2008-04-23,71.5,10,55.0,5.3228577e-09
2008-04-24,71.2,9,54.0,1.2212572e-08
2008-04-25,70.7,0,53.0,5.3228577e-09
2008-04-26,69.9,0,53.0,5.3228577e-09
2008-04-27,69.0,0,52.0,5.3228577e-09
2008-04-28,69.4,0,52.0,5.3228577e-09
2008-04-29,69.6,0,53.0,5.3228577e-09
2008-04-30,68.0,0,53.0,5.3228577e-09
2008-05-01,69.6,10,53.0,5.3228577e-09
2008-05-02,69.2,0,52.0,5.3228577e-09
2008-05-03,68.5,0,52.0,5.3228577e-09
2008-05-04,69.5,10,52.0,5.3228577e-09
2008-05-05,68.8,12,52.0,5.3228577e-09
2008-05-06,68.4,0,51.0,5.3228577e-09
2008-05-07,67.8,0,52.0,5.3228577e-09
2008-05-08,67.7,0,50.0,5.3228577e-09
2008-05-09,68.6,0,51.0,5.3228577e-09
2008-05-10,68.7,0,51.0,5.3228577e-09
2008-05-11,69.4,0,51.0,5.3228577e-09
2008-05-12,69.5,0,52.0,5.3228577e-09
2008-05-13,69.7,12,52.0,5.3228577e-09
2008-05-14,70.5,0,52.0,5.3228577e-09
2008-05-15,72.7,13,52.0,5.3228577e-09
2008-05-16,73.2,20,54.0,5.3228577e-09
2008-05-17,72.8,17,54.0,5.3228577e-09
2008-05-18,71.65807832821801,22,55.0,7.862214e-09
2008-05-19,70.5,16,53.0,5.3228577e-09
2008-05-20,70.2,10,53.0,5.3228577e-09
2008-05-21,70.8,0,53.0,5.3228577e-09
2008-05-22,71.0,0,53.0,5.3228577e-09
2008-05-23,69.6,0,53.0,5.3228577e-09
2008-05-24,70.3,0,52.0,5.3228577e-09
2008-05-25,70.1,0,52.0,5.3228577e-09
2008-05-26,69.8,0,52.0,5.3228577e-09
2008-05-27,69.7,0,52.0,5.3228577e-09
2008-05-28,69.6,0,52.0,5.3228577e-09
2008-05-29,69.9,0,51.0,5.3228577e-09
2008-05-30,69.0,0,51.0,5.3228577e-09
2008-05-31,68.8,0,51.0,5.3228577e-09
2008-06-01,68.5,0,50.0,5.3228577e-09
2008-06-02,69.0,0,51.0,5.3228577e-09
2008-06-03,68.2,0,50.0,5.3228577e-09
2008-06-04,67.1,0,50.0,5.3228577e-09
2008-06-05,68.4,14,50.0,5.3228577e-09
2008-06-06,67.9,0,50.0,5.3228577e-09
2008-06-07,67.6,0,50.0,5.3228577e-09
2008-06-08,68.26212156578154,0,49.0,5.3228577e-09
2008-06-09,68.0,0,49.0,5.3228577e-09
2008-06-10,68.2,14,50.0,5.3228577e-09
2008-06-11,67.8,12,51.0,5.3228577e-09
2008-06-12,69.2,11,50.0,5.3228577e-09
2008-06-13,68.6,12,51.0,5.3228577e-09
2008-06-14,69.2,0,51.0,5.3228577e-09
2008-06-15,68.6,11,50.0,5.3228577e-09
2008-06-16,67.4,11,51.0,5.3228577e-09
2008-06-17,68.1,11,50.0,5.3228577e-09
2008-06-18,67.5,12,51.0,5.3228577e-09
2008-06-19,67.0,11,50.0,5.3228577e-09
2008-06-20,67.3,12,50.0,5.3228577e-09
2008-06-21,67.0,12,49.0,5.3228577e-09
2008-06-22,67.5,12,50.0,5.3228577e-09
2008-06-23,67.5,0,50.0,5.3228577e-09
2008-06-24,68.0,0,50.0,5.3228577e-09
2008-06-25,68.1,0,50.0,5.3228577e-09
2008-06-26,67.5,0,50.0,5.3228577e-09
2008-06-27,68.3,0,50.0,5.3228577e-09
2008-06-28,68.1,0,51.0,5.3228577e-09
2008-06-29,68.8,0,50.0,5.3228577e-09
2008-06-30,67.68544452918039,0,50.0,5.3228577e-09
2008-07-01,67.8,0,51.0,5.3228577e-09
2008-07-02,68.2,0,50.0,5.3228577e-09
2008-07-03,67.7,0,50.0,5.3228577e-09
2008-07-04,67.6,0,51.0,5.3228577e-09
2008-07-05,67.3,0,50.0,5.3228577e-09
2008-07-06,68.3,0,51.0,5.3228577e-09
2008-07-07,67.7,0,51.0,5.3228577e-09
2008-07-08,67.8,0,50.0,5.3228577e-09
2008-07-09,68.3,0,50.0,5.3228577e-09
2008-07-10,67.6,0,50.0,5.3228577e-09
2008-07-11,67.9,0,50.0,5.3228577e-09
2008-07-12,67.1,0,50.0,5.3228577e-09
2008-07-13,67.4,0,50.0,5.3228577e-09
2008-07-14,67.8,0,51.0,5.3228577e-09
2008-07-15,67.9,0,50.0,5.3228577e-09
2008-07-16,66.7,0,50.0,5.3228577e-09
2008-07-17,67.1,0,49.0,5.3228577e-09
2008-07-18,67.4,6,49.0,5.3228577e-09
2008-07-19,68.5,7,50.0,5.3228577e-09
2008-07-20,68.0,6,51.0,5.3228577e-09
2008-07-21,68.4,0,50.0,5.3228577e-09
2008-07-22,68.0,0,51.0,5.3228577e-09
2008-07-23,67.6,0,50.0,5.3228577e-09
2008-07-24,67.5,0,51.0,5.3228577e-09
2008-07-25,67.9,0,50.0,5.3228577e-09
2008-07-26,68.1,0,50.0,5.3228577e-09
2008-07-27,68.4,0,51.0,5.3228577e-09
2008-07-28,68.3,0,51.0,5.3228577e-09
2008-07-29,68.1,0,51.0,5.3228577e-09
2008-07-30,68.5,0,51.0,5.3228577e-09
2008-07-31,67.5,0,50.0,5.3228577e-09
2008-08-01,68.1,0,50.0,5.3228577e-09
2008-08-02,68.2,0,51.0,5.3228577e-09
2008-08-03,67.4,0,51.0,5.3228577e-09
2008-08-04,68.2,0,49.0,5.3228577e-09
2008-08-05,68.4,0,50.0,5.3228577e-09
2008-08-06,68.9,0,51.0,5.3228577e-09
2008-08-07,68.0,0,51.0,5.3228577e-09
2008-08-08,67.3,0,51.0,5.3228577e-09
2008-08-09,67.3,0,50.0,5.3228577e-09
2008-08-10,67.4,0,50.0,5.3228577e-09
2008-08-11,67.5,0,50.0,5.3228577e-09
2008-08-12,66.9,0,50.0,5.3228577e-09
2008-08-13,67.0,0,49.0,5.3228577e-09
2008-08-14,67.6,0,49.0,5.3228577e-09
2008-08-15,67.0,0,50.0,5.3228577e-09
2008-08-16,67.8,0,51.0,5.3228577e-09
2008-08-17,68.2,0,50.0,5.3228577e-09
2008-08-18,67.8,0,51.0,5.3228577e-09
2008-08-19,68.9,0,51.0,5.3228577e-09
2008-08-20,67.4,0,51.0,5.3228577e-09
2008-08-21,68.7,5,50.0,5.3228577e-09
2008-08-22,69.1,5,51.0,5.3228577e-09
2008-08-23,69.4,0,51.0,5.3228577e-09
2008-08-24,68.6,0,52.0,5.3228577e-09
2008-08-25,68.0,0,51.0,5.3228577e-09
2008-08-26,68.3,0,51.0,5.3228577e-09
2008-08-27,68.0,0,51.0,5.3228577e-09
2008-08-28,67.4,0,50.0,5.3228577e-09
2008-08-29,68.1,0,51.0,5.3228577e-09
2008-08-30,68.4,0,51.0,5.3228577e-09
2008-08-31,67.9,0,51.0,5.3228577e-09
2008-09-01,67.0,0,51.0,5.3228577e-09
2008-09-02,67.2,0,50.0,5.3228577e-09
2008-09-03,67.3,0,51.0,5.3228577e-09
2008-09-04,67.0,0,51.0,5.3228577e-09
2008-09-05,66.3,0,50.0,5.3228577e-09
2008-09-06,66.8,0,50.0,5.3228577e-09
2008-09-07,67.6,0,50.0,5.3228577e-09
2008-09-08,68.0,0,51.0,5.3228577e-09
2008-09-09,68.0,0,51.0,5.3228577e-09
2008-09-10,68.1,0,52.0,5.3228577e-09
2008-09-11,67.8,7,51.0,5.3228577e-09
2008-09-12,67.1,0,52.0,5.3228577e-09
2008-09-13,67.2,0,51.0,5.3228577e-09
2008-09-14,67.6,0,52.0,5.3228577e-09
2008-09-15,68.2,0,51.0,5.3228577e-09
2008-09-16,68.16950865104887,0,51.0,5.3228577e-09
2008-09-17,67.7,0,52.0,5.3228577e-09
2008-09-18,67.8,0,52.0,5.3228577e-09
2008-09-19,68.4,0,52.0,5.3228577e-09
2008-09-20,68.4,0,53.0,5.3228577e-09
2008-09-21,68.4,0,52.0,5.3228577e-09
2008-09-22,69.6,9,53.0,5.3228577e-09
2008-09-23,69.8,10,54.0,5.3228577e-09
2008-09-24,68.8,0,54.0,5.3228577e-09
2008-09-25,68.6,0,53.0,5.3228577e-09
2008-09-26,68.0,0,53.0,5.3228577e-09
2008-09-27,67.6,0,52.0,5.3228577e-09
2008-09-28,67.3,0,52.0,5.3228577e-09
2008-09-29,67.0,9,51.0,5.3228577e-09
2008-09-30,66.4,0,52.0,5.3228577e-09
2008-10-01,65.9,0,51.0,5.3228577e-09
2008-10-02,66.4,0,51.0,5.3228577e-09
2008-10-03,67.2,0,52.0,5.3228577e-09
2008-10-04,66.6,10,53.0,5.3228577e-09
2008-10-05,67.4,0,52.0,5.3228577e-09
2008-10-06,67.2,0,53.0,5.3228577e-09
2008-10-07,66.6,0,52.0,5.3228577e-09
2008-10-08,67.5,0,52.0,5.3228577e-09
2008-10-09,68.5,0,53.0,5.3228577e-09
2008-10-10,68.7,10,54.0,5.3228577e-09
2008-10-11,70.5,13,55.0,5.3228577e-09
2008-10-12,69.7,16,54.0,5.3228577e-09
2008-10-13,70.5,13,57.0,5.3228577e-09
2008-10-14,70.0,13,55.0,5.3228577e-09
2008-10-15,70.5,12,56.0,5.3228577e-09
2008-10-16,69.3892511649492,17,56.0,5.3228577e-09
2008-10-17,69.5,12,58.0,5.3228577e-09
2008-10-18,68.6,0,56.0,1.3325794e-07
2008-10-19,69.0,0,56.0,5.3228577e-09
2008-10-20,68.6,0,56.0,5.3228577e-09
2008-10-21,68.2,0,55.0,5.3228577e-09
2008-10-22,67.0,0,55.0,5.3228577e-09
2008-10-23,66.5,0,53.0,5.3228577e-09
2008-10-24,66.7,0,53.0,5.3228577e-09
2008-10-25,66.7,0,53.0,5.3228577e-09
2008-10-26,66.0,0,53.0,5.3228577e-09
2008-10-27,66.1,0,54.0,5.3228577e-09
2008-10-28,66.2,0,54.0,5.3228577e-09
2008-10-29,65.8,0,54.0,5.3228577e-09
2008-10-30,65.9,0,53.0,5.3228577e-09
2008-10-31,67.1,13,54.0,5.3228577e-09
2008-11-01,65.6,15,54.0,5.3228577e-09
2008-11-02,68.0,18,54.0,5.3228577e-09
2008-11-03,68.3,18,55.0,5.078628e-08
2008-11-04,66.8,16,56.0,5.3228577e-09
2008-11-05,66.5,13,55.0,5.3228577e-09
2008-11-06,67.3,11,55.0,4.1215433e-08
2008-11-07,66.5,0,56.0,5.3228577e-09
2008-11-08,67.0,0,55.0,5.3228577e-09
2008-11-09,67.1,0,56.0,5.3228577e-09
2008-11-10,67.9,0,55.0,5.3228577e-09
2008-11-11,67.24788206779036,20,56.0,9.802357e-09
2008-11-12,67.30629902004503,23,58.0,5.3228577e-09
2008-11-13,67.6,15,58.0,5.3228577e-09
2008-11-14,66.8,13,57.0,5.3228577e-09
2008-11-15,66.7,13,56.0,5.3228577e-09
2008-11-16,66.2,13,56.0,5.3228577e-09
2008-11-17,66.2,11,55.0,5.3228577e-09
2008-11-18,68.2,0,55.0,5.3228577e-09
2008-11-19,67.7,0,54.0,5.3228577e-09
2008-11-20,67.9,0,54.0,5.3228577e-09
2008-11-21,66.8,0,54.0,5.3228577e-09
2008-11-22,67.3,0,54.0,5.3228577e-09
2008-11-23,67.2,0,54.0,5.3228577e-09
2008-11-24,66.1,0,54.0,5.3228577e-09
2008-11-25,66.0,0,53.0,5.3228577e-09
2008-11-26,66.5,0,53.0,5.3228577e-09
2008-11-27,66.4,0,54.0,5.3228577e-09
2008-11-28,66.56379021782382,0,54.0,5.3228577e-09
2008-11-29,66.4,0,53.0,5.3228577e-09
2008-11-30,66.5,0,53.0,5.3228577e-09
2008-12-01,66.2,0,54.0,5.3228577e-09
2008-12-02,67.0,0,54.0,5.3228577e-09
2008-12-03,67.2,0,54.0,5.3228577e-09
2008-12-04,67.6,0,54.0,5.3228577e-09
2008-12-05,66.8,0,55.0,5.3228577e-09
2008-12-06,67.1,0,54.0,5.3228577e-09
2008-12-07,67.0,0,55.0,5.3228577e-09
2008-12-08,66.4,0,55.0,5.3228577e-09
2008-12-09,66.7,0,54.0,5.3228577e-09
2008-12-10,67.02899662975142,11,55.0,5.3228577e-09
2008-12-11,68.0,10,56.0,5.3228577e-09
2008-12-12,67.10496214934989,11,55.0,3.08985e-08
2008-12-13,67.5,0,55.0,5.3228577e-09
2008-12-14,66.6,0,55.0,5.3228577e-09
2008-12-15,66.7,0,57.0,5.3228577e-09
2008-12-16,67.2,0,55.0,5.3228577e-09
2008-12-17,66.6,0,55.0,5.3228577e-09
2008-12-18,66.2,0,56.0,5.3228577e-09
2008-12-19,67.0,0,55.0,5.3228577e-09
2008-12-20,66.9,0,55.0,5.3228577e-09
2008-12-22,66.9440498299598,0,54.0,5.3228577e-09
2008-12-23,66.3,0,54.0,5.3228577e-09
2008-12-24,67.1,0,54.0,5.3228577e-09
2008-12-25,67.0,0,55.0,5.3228577e-09
2008-12-26,67.0,0,56.0,5.3228577e-09
2008-12-27,67.1,0,55.0,5.3228577e-09
2008-12-28,67.5,0,55.0,5.3228577e-09
2008-12-29,67.5,0,55.0,5.3228577e-09
2008-12-30,66.3,0,55.0,5.3228577e-09
2008-12-31,67.0,0,55.0,5.3228577e-09
2009-01-01,66.6,0,55.0,5.3228577e-09
2009-01-02,67.6,0,55.0,5.3228577e-09
2009-01-03,67.2,0,55.0,5.3228577e-09
2009-01-04,66.6,0,55.0,5.3228577e-09
2009-01-05,66.9,0,55.0,5.3228577e-09
2009-01-06,66.5,0,55.0,5.3228577e-09
2009-01-07,66.7,0,55.0,5.3228577e-09
2009-01-08,66.5,0,55.0,5.3228577e-09
2009-01-09,67.4,7,55.0,5.3228577e-09
2009-01-10,68.5,9,55.0,5.3228577e-09
2009-01-11,67.7,10,56.0,5.3228577e-09
2009-01-12,67.0,8,55.0,5.3228577e-09
2009-01-13,68.2,0,56.0,5.3228577e-09
2009-01-14,68.9,0,56.0,5.3228577e-09
2009-01-15,68.8,0,56.0,5.3228577e-09
2009-01-16,68.5,0,56.0,5.3228577e-09
2009-01-17,69.6,0,56.0,5.3228577e-09
2009-01-18,68.8,0,57.0,5.3228577e-09
2009-01-19,68.6,7,56.0,5.3228577e-09
2009-01-20,68.1,0,56.0,5.3228577e-09
2009-01-21,67.2,0,56.0,5.3228577e-09
2009-01-22,66.9,0,55.0,5.3228577e-09
2009-01-23,67.8,0,56.0,5.3228577e-09
2009-01-24,66.6,0,54.0,5.3228577e-09
2009-01-25,67.7,0,54.0,5.3228577e-09
2009-01-26,67.8,0,55.0,5.3228577e-09
2009-01-27,67.6,0,55.0,5.3228577e-09
2009-01-28,67.4,0,54.0,5.3228577e-09
2009-01-29,67.3,0,54.0,5.3228577e-09
2009-01-30,67.1,0,54.0,5.3228577e-09
2009-01-31,67.4,0,56.0,5.3228577e-09
2009-02-01,67.5,0,55.0,5.3228577e-09
2009-02-02,67.1,0,54.0,5.3228577e-09
2009-02-03,67.3,0,54.0,5.3228577e-09
2009-02-04,67.5,0,54.0,5.3228577e-09
2009-02-05,68.1,0,54.0,5.3228577e-09
2009-02-06,68.2,0,54.0,5.3228577e-09
2009-02-07,69.2,0,54.0,5.3228577e-09
2009-02-08,69.3,0,54.0,5.3228577e-09
2009-02-09,68.8,0,54.0,5.3228577e-09
2009-02-10,68.40530675469022,0,54.0,5.3228577e-09
2009-02-11,68.5,7,54.0,5.3228577e-09
2009-02-12,68.0,6,54.0,5.3228577e-09
2009-02-13,68.3,6,54.0,5.3228577e-09
2009-02-14,68.4,0,55.0,5.3228577e-09
2009-02-15,67.9,0,52.0,5.3228577e-09
2009-02-16,67.9,0,54.0,5.3228577e-09
2009-02-17,69.0,0,53.0,5.3228577e-09
2009-02-18,68.2,0,55.0,5.3228577e-09
2009-02-19,67.4,0,53.0,5.3228577e-09
2009-02-20,67.6,0,54.0,5.3228577e-09
2009-02-21,69.1,0,53.0,5.3228577e-09
2009-02-22,68.8,0,54.0,5.3228577e-09
2009-02-23,69.3,0,54.0,5.3228577e-09
2009-02-24,69.5,7,53.0,5.3228577e-09
2009-02-25,69.3,7,54.0,5.3228577e-09
2009-02-26,68.6,0,54.0,5.3228577e-09
2009-02-27,67.6,0,54.0,5.3228577e-09
2009-02-28,69.3,0,55.0,5.3228577e-09
2009-03-01,68.1,0,55.0,5.3228577e-09
2009-03-02,68.0,0,52.0,5.3228577e-09
2009-03-03,68.0,0,53.0,5.3228577e-09
2009-03-04,68.30843670835687,0,53.0,5.3228577e-09
2009-03-05,68.1,0,52.0,5.3228577e-09
2009-03-06,68.0,7,53.0,5.3228577e-09
2009-03-07,68.0,7,53.0,5.3228577e-09
2009-03-08,67.9,0,53.0,5.3228577e-09
2009-03-09,67.96870225852896,0,53.0,5.3228577e-09
2009-03-10,67.8,0,52.0,5.3228577e-09
2009-03-11,68.0,0,53.0,5.3228577e-09
2009-03-12,67.8,0,52.0,5.3228577e-09
2009-03-13,67.4,0,53.0,5.3228577e-09
2009-03-14,67.7,0,53.0,5.3228577e-09
2009-03-15,67.7,0,52.0,5.3228577e-09
2009-03-16,68.7,0,53.0,5.3228577e-09
2009-03-17,68.2,0,54.0,5.3228577e-09
2009-03-18,67.8,0,54.0,5.3228577e-09
2009-03-19,68.5,0,53.0,5.3228577e-09
2009-03-20,68.2,0,54.0,5.3228577e-09
2009-03-21,69.6,0,53.0,5.3228577e-09
2009-03-22,68.2,0,53.0,5.3228577e-09
2009-03-23,67.6,0,53.0,5.3228577e-09
2009-03-24,68.7,0,54.0,5.3228577e-09
2009-03-25,68.2,0,54.0,5.3228577e-09
